url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/90-il-monte-galala/property/111769-Loft-for-sale-in-Il%20Monte%20Galala-with-23-bedrooms-in-Ain%20Sokhna-by-Tatweer%20Misr,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Tatweer%20Misr/ilmontegalala/il%20monte%20covers/high.webp,Ain Sokhna,"Loft, Il Monte Galala",https://prod-images.cooingestate.com/processed/developer/logo_image/33/medium.webp,Loft for sale in Il Monte Galala - with 3 bedrooms in Ain Sokhna by Tatweer Misr.,Loft for sale in Il Monte Galala - with 3 bedrooms in Ain Sokhna by Tatweer Misr.,115,3,2,"273,030 EGP quarterly / 10 Years","11,496,000 EGP"
https://www.nawy.com/compound/376-seashell-ras-el-hekma/property/97120-loft-for-sale-in-seashell-ras-el-hekma,Resale,https://www.nawy.com/assets/images/common/broken.webp,Ras El Hekma,"Loft, Seashell Ras El Hekma",https://prod-images.cooingestate.com/processed/developer/logo_image/3/medium.webp,Loft for sale in Seashell Ras El Hekma - with 2 bedrooms in Ras El Hekma by G Developments.,Loft for sale in Seashell Ras El Hekma - with 2 bedrooms in Ras El Hekma by G Developments.,120,2,3,"300,000 EGP monthly / 6 Years","29,500,000 EGP"
https://www.nawy.com/compound/510-june/property/82383-loft-for-sale-in-june,Resale,https://prod-images.cooingestate.com/processed/property_image/image/412523/high.webp,Ras El Hekma,"Loft, June",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,Loft for sale in June - with 2 bedrooms in Ras El Hekma by SODIC.,Loft for sale in June - with 2 bedrooms in Ras El Hekma by SODIC.,97,2,2,"61,320 EGP monthly / 5 Years","14,240,000 EGP"
https://www.nawy.com/compound/1677-midyard/property/96530-Loft-for-sale-in-Midyard-with-23-bedrooms-in-October%20Gardens-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/midyard/Apartmentmidyard__1_/high.webp,October Gardens,"Loft, Midyard",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in Midyard - with 2 bedrooms in October Gardens by Orascom Development Egypt.,Loft for sale in Midyard - with 2 bedrooms in October Gardens by Orascom Development Egypt.,158,2,3,"496,296 EGP quarterly / 9 Years","18,807,000 EGP"
https://www.nawy.com/compound/810-le-gray-beach-hotel-and-residences/property/104191-Loft-for-sale-in-Le%20Gray%20Beach%20Hotel%20and%20Residences-with-23-bedrooms-in-Ras%20El%20Hekma-by-People%20&%20Places,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/People%20Places/legraybeachhotelandresidences/default1/high.webp,Ras El Hekma,"Loft, Le Gray Beach Hotel and Residences",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,197,3,4,"754,116 EGP quarterly / 8 Years","26,813,000 EGP"
https://www.nawy.com/compound/877-solana/property/117161-Loft-for-sale-in-Solana-with-23-bedrooms-in-New%20Zayed-by-Ora%20Developers,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Ora%20Developers/solana/Solana%20pic%203/high.webp,New Zayed,"Loft, Solana",https://prod-images.cooingestate.com/processed/developer/logo_image/85/medium.webp,Loft for sale in Solana - with 2 bedrooms in New Zayed by Ora Developers.,Loft for sale in Solana - with 2 bedrooms in New Zayed by Ora Developers.,161,2,3,"466,133 EGP quarterly / 10 Years","20,717,000 EGP"
https://www.nawy.com/compound/1876-loft-pyramids-heights/property/114140-Loft-for-sale-in-Loft-Pyramids%20Heights-with-23-bedrooms-in-El%20Sheikh%20Zayed-by-ADD%20Properties,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//loftpyramidsheights/Pyramids_Heights02c19502-ec50-45e6-9e4b-13fbdfaf4a81/high.webp,El Sheikh Zayed,"Loft, Loft-Pyramids Heights",https://prod-images.cooingestate.com/processed/developer/logo_image/433/medium.webp,Loft for sale in Loft-Pyramids Heights - with 3 bedrooms in El Sheikh Zayed by ADD Properties.,Loft for sale in Loft-Pyramids Heights - with 3 bedrooms in El Sheikh Zayed by ADD Properties.,221,3,4,"532,013 EGP quarterly / 12 Years","28,374,000 EGP"
https://www.nawy.com/compound/510-june/property/82492-loft-for-sale-in-june,Resale,https://prod-images.cooingestate.com/processed/property_image/image/551306/high.webp,Ras El Hekma,"Loft, June",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,Loft for sale in June - with 3 bedrooms in Ras El Hekma by SODIC.,Loft for sale in June - with 3 bedrooms in Ras El Hekma by SODIC.,150,3,3,"80,540 EGP monthly / 6 Years","17,751,240 EGP"
https://www.nawy.com/compound/90-il-monte-galala/property/114021-Loft-for-sale-in-Il%20Monte%20Galala-with-23-bedrooms-in-Ain%20Sokhna-by-Tatweer%20Misr,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Tatweer%20Misr/ilmontegalala/il%20monte%20covers/high.webp,Ain Sokhna,"Loft, Il Monte Galala",https://prod-images.cooingestate.com/processed/developer/logo_image/33/medium.webp,Loft for sale in Il Monte Galala - with 1 bedroom in Ain Sokhna by Tatweer Misr.,Loft for sale in Il Monte Galala - with 1 bedroom in Ain Sokhna by Tatweer Misr.,70,1,1,"174,966 EGP quarterly / 10 Years","7,367,000 EGP"
https://www.nawy.com/compound/810-le-gray-beach-hotel-and-residences/property/105444-Loft-for-sale-in-Le%20Gray%20Beach%20Hotel%20and%20Residences-with-23-bedrooms-in-Ras%20El%20Hekma-by-People%20&%20Places,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/People%20Places/legraybeachhotelandresidences/default3/high.webp,Ras El Hekma,"Loft, Le Gray Beach Hotel and Residences",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,230,3,4,"1,188,478 EGP quarterly / 8 Years","42,257,000 EGP"
https://www.nawy.com/compound/30-westown-residences/property/93386-loft-for-sale-in-westown-residence,Resale,https://prod-images.cooingestate.com/processed/property_image/image/473560/high.webp,El Sheikh Zayed,"Loft, Westown Residences",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,Loft for sale in Westown Residences - with 3 bedrooms in El Sheikh Zayed by SODIC.,Loft for sale in Westown Residences - with 3 bedrooms in El Sheikh Zayed by SODIC.,249,3,4,,"17,000,000 EGP"
