url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,payment_plan,price,Beds,Baths
https://www.nawy.com/compound/476-audaz/property/58777-office-for-sale-in-audaz-6th-new-capital-city,Resale,https://prod-images.cooingestate.com/processed/property_image/image/291203/high.webp,New Capital City,"Office, Audaz",https://prod-images.cooingestate.com/processed/developer/logo_image/135/medium.webp,An office in Audaz by Gates Development. The office size is 42 m2.,An office in Audaz by Gates Development. The office size is 42 m2.,42,,"4,300,000 EGP",,
https://www.nawy.com/compound/1332-the-five/property/112838-office-for-sale-in-the-five,Resale,https://prod-images.cooingestate.com/processed/property_image/image/650978/high.webp,New Capital City,"Office, The Five",https://prod-images.cooingestate.com/processed/developer/logo_image/400/medium.webp,An office in The Five by SAMCO Developments. The office size is 80 m2.,An office in The Five by SAMCO Developments. The office size is 80 m2.,80,"55,125 EGP monthly / 7 Years","6,642,000 EGP",,
https://www.nawy.com/compound/619-vida-mall-down-town/property/59225-office-for-sale-in-vida-mall-down-town-in-new-capital-city-by-location-developments,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/59225/5c9976b9-4d60-410b-9114-b11b8bad0756/high.webp,New Capital City,"Office, Vida Mall Down Town",https://prod-images.cooingestate.com/processed/developer/logo_image/181/medium.webp,An office in Vida Mall Down Town  by Location Developments. The office size is 17 m2.,An office in Vida Mall Down Town  by Location Developments. The office size is 17 m2.,17,,"1,450,000 EGP",,
https://www.nawy.com/compound/28-the-strip-[-commercial-]/property/69733-office-for-sale-in-the-strip-commercial,Resale,https://prod-images.cooingestate.com/processed/property_image/image/356062/high.webp,6th of October City,"Office, The Strip [ Commercial ]",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,An office in The Strip [ Commercial ] by SODIC. The office size is 136 m2.,An office in The Strip [ Commercial ] by SODIC. The office size is 136 m2.,136,,"17,500,000 EGP",1,1
https://www.nawy.com/compound/1522-queens/property/48100-Office-for-sale-in-Queens-with-8-bedrooms-in-New%20Cairo-by-Al%20Jazi%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Jazi%20Egypt/queens/Chessfield%202%202/high.webp,New Cairo,"Office, Queens",https://prod-images.cooingestate.com/processed/developer/logo_image/103/medium.webp,An office in Queens by Al Jazi Egypt. The office size is 148 m2.,An office in Queens by Al Jazi Egypt. The office size is 148 m2.,148,"1,065,045 EGP quarterly / 7 Years","31,390,800 EGP",,
https://www.nawy.com/compound/684-modon-mega-towers/property/93202-office-for-sale-in-modon-mega-towers,Resale,https://prod-images.cooingestate.com/processed/property_image/image/472218/high.webp,New Capital City,"Office, Modon Mega Towers",https://prod-images.cooingestate.com/processed/developer/logo_image/133/medium.webp,An office in Modon Mega Towers  by Modon Egypt. The office size is 42 m2.,An office in Modon Mega Towers  by Modon Egypt. The office size is 42 m2.,42,"5,406 EGP monthly / 7 Years","3,179,018 EGP",,
https://www.nawy.com/compound/215-eastown-administartive/property/87243-office-for-sale-in-eastown-administartive,Resale,https://prod-images.cooingestate.com/processed/property_image/image/438813/high.webp,New Cairo,"Office, Eastown Administartive",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,An office in Eastown Administartive by SODIC. The office size is 134 m2.,An office in Eastown Administartive by SODIC. The office size is 134 m2.,134,,"33,500,000 EGP",,
https://www.nawy.com/compound/904-noir/property/89935-office-for-sale-in-noir,Resale,https://prod-images.cooingestate.com/processed/property_image/image/454345/high.webp,New Cairo,"Office, Noir",https://prod-images.cooingestate.com/processed/developer/logo_image/76/medium.webp,An office in Noir by Living Yards Developments. The office size is 93 m2.,An office in Noir by Living Yards Developments. The office size is 93 m2.,93,"112,420 EGP monthly / 1 Years","10,680,000 EGP",,
https://www.nawy.com/compound/1369-sky-walk-october/property/106855-office-for-sale-in-sky-walk-october,Resale,https://prod-images.cooingestate.com/processed/property_image/image/591615/high.webp,6th of October City,"Office, Sky Walk October",https://prod-images.cooingestate.com/processed/developer/logo_image/409/medium.webp,An office in Sky Walk October by Skywalk Developments. The office size is 63 m2.,An office in Sky Walk October by Skywalk Developments. The office size is 63 m2.,63,"154,570 EGP monthly / 3 Years","11,734,128 EGP",,
https://www.nawy.com/compound/605-east-tower/property/58641-office-for-sale-in-east-tower-new-capital,Resale,https://prod-images.cooingestate.com/processed/property_image/image/290254/high.webp,New Capital City,"Office, East Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/130/medium.webp,An office in East Tower by UC Developments. The office size is 51 m2.,An office in East Tower by UC Developments. The office size is 51 m2.,51,"12,750 EGP monthly / 9 Years","5,087,000 EGP",,
https://www.nawy.com/compound/896-paragon-3/property/106382-office-for-sale-in-paragon-3-in-new-capital-city-by-paragon-development,,https://prod-images.cooingestate.com/processed/property_image/image/587128/high.webp,New Capital City,"Office, Paragon 3",https://prod-images.cooingestate.com/processed/developer/logo_image/302/medium.webp,An office in Paragon 3 by Paragon Development. The office size is 63 m2.,An office in Paragon 3 by Paragon Development. The office size is 63 m2.,63,"143,413 EGP monthly / 6 Years","11,473,000 EGP",,
https://www.nawy.com/compound/818-prk-vie/property/80584-office-for-sale-in-prk-vie,Resale,https://prod-images.cooingestate.com/processed/property_image/image/404770/high.webp,El Lotus,"Office, Prk Vie",https://prod-images.cooingestate.com/processed/developer/logo_image/144/medium.webp,An office in Prk Vie by Upwyde Developments. The office size is 71 m2.,An office in Prk Vie by Upwyde Developments. The office size is 71 m2.,71,"40,950 EGP monthly / 6 Years","8,462,352 EGP",,
https://www.nawy.com/compound/1252-code/property/87916-Office-for-sale-in-Code-with-8-bedrooms-in-New%20Capital%20City-by-Jadeer%20Realestate,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Jadeer%20Realestate/code/Mobile_brochure-1_015%204/high.webp,New Capital City,"Office, Code",https://prod-images.cooingestate.com/processed/developer/logo_image/356/medium.webp,An office in Code by Jadeer Realestate. The office size is 36 m2.,An office in Code by Jadeer Realestate. The office size is 36 m2.,36,"97,750 EGP quarterly / 10 Years","4,600,000 EGP",,
https://www.nawy.com/compound/503-31n-commercial-tower/property/74575-office-for-sale-in-31n-commercial-tower,Resale,https://prod-images.cooingestate.com/processed/property_image/image/373431/high.webp,New Capital City,"Office, 31N Commercial Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/129/medium.webp,An office in 31N Commercial Tower by Nile Developments. The office size is 37 m2.,An office in 31N Commercial Tower by Nile Developments. The office size is 37 m2.,37,"15,418 EGP monthly / 4 Years","4,598,311 EGP",,
https://www.nawy.com/compound/1425-the-quad/property/73432-office-for-sale-in-the-quad-in-el-sheikh-zayed-by-arkan-palm-development,,https://www.nawy.com/assets/images/common/broken.webp,El Sheikh Zayed,"Office, The Quad",https://prod-images.cooingestate.com/processed/developer/logo_image/174/medium.webp,An office in The Quad by Arkan Palm Development. The office size is 188 m2.,An office in The Quad by Arkan Palm Development. The office size is 188 m2.,188,"1,385,063 EGP quarterly / 6 Years","36,935,000 EGP",,
https://www.nawy.com/compound/27-the-polygon/property/75702-Office-for-sale-in-The%20Polygon%20-with-8-bedrooms-in-El%20Sheikh%20Zayed-by-SODIC,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/SODIC/thepolygon/Screenshot_1/high.webp,El Sheikh Zayed,"Office, The Polygon",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,An office in The Polygon  by SODIC. The office size is 336 m2.,An office in The Polygon  by SODIC. The office size is 336 m2.,336,"2,383,467 EGP quarterly / 6 Years","71,504,000 EGP",,
https://www.nawy.com/compound/1413-diamond-tower-2/property/97987-Office-for-sale-in-Diamond%20Tower%202-with-8-bedrooms-in-New%20Capital%20City-by-Emaar%20Rezk%20Group%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Emaar%20Rezk%20Group%20Developments/diamondtower2/Screenshot%202025-09-15%20141504/high.webp,New Capital City,"Office, Diamond Tower 2",https://prod-images.cooingestate.com/processed/developer/logo_image/222/medium.webp,An office in Diamond Tower 2 by Emaar Rezk Group Developments . The office size is 34 m2.,An office in Diamond Tower 2 by Emaar Rezk Group Developments . The office size is 34 m2.,34,"82,129 EGP quarterly / 10 Years","3,864,905 EGP",,
https://www.nawy.com/compound/1164-saada-commercial-hub/property/110462-Office-for-sale-in-Saada%20Commercial%20Hub-with-8-bedrooms-in-New%20Cairo-by-Horizon%20Egypt%20Development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Horizon%20Egypt%20Development/saadacommercialhub/Screenshot%202025-09-03%20181831/high.webp,New Cairo,"Office, Saada Commercial Hub",https://prod-images.cooingestate.com/processed/developer/logo_image/325/medium.webp,An office in Saada Commercial Hub by Horizon Egypt Development. The office size is 46 m2.,An office in Saada Commercial Hub by Horizon Egypt Development. The office size is 46 m2.,46,"292,927 EGP quarterly / 8 Years","9,867,000 EGP",,
https://www.nawy.com/compound/378-the-waterway-villas/property/112611-Office-for-sale-in-The%20Waterway%20Villas-with-8-bedrooms-in-North%20Investors-by-The%20Waterway%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//thewaterwayvillas/default5/high.webp,North Investors,"Office, The Waterway Villas",https://prod-images.cooingestate.com/processed/developer/logo_image/64/medium.webp,An office in The Waterway Villas by The Waterway Developments. The office size is 205 m2.,An office in The Waterway Villas by The Waterway Developments. The office size is 205 m2.,205,"2,130,975 EGP quarterly / 5 Years","47,355,000 EGP",,
